age,marital,balance,loan,contact,deposit
40,married,137,yes,cellular,no
48,married,783,yes,cellular,no
46,married,116,no,cellular,no
39,married,2118,no,cellular,no
37,single,10269,no,cellular,no
26,single,141,no,cellular,no
35,divorced,13,yes,cellular,no
37,single,0,no,cellular,no
32,married,1996,no,cellular,no
31,single,1129,no,cellular,no
36,single,561,no,unknown,no
36,married,539,no,cellular,no
38,married,-349,no,cellular,no
45,married,6971,no,cellular,no
58,married,497,no,unknown,no
34,married,362,no,unknown,no
51,married,4497,no,unknown,no
38,single,2496,no,unknown,no
73,married,2850,no,cellular,no
57,married,0,no,unknown,no
45,married,1199,no,telephone,no
34,divorced,66,yes,cellular,no
48,married,3756,no,cellular,no
39,single,1170,no,unknown,no
35,married,944,no,cellular,no
58,divorced,50,no,unknown,no
36,single,171,no,unknown,no
43,married,122,no,cellular,no
34,divorced,1780,no,unknown,no
52,married,136,no,cellular,no
36,married,179,no,cellular,no
32,single,232,no,unknown,no
23,single,82,no,cellular,no
57,married,630,no,unknown,no
43,married,1202,no,unknown,no
33,single,867,no,cellular,no
45,divorced,6200,no,cellular,no
31,single,-422,no,cellular,no
41,single,426,no,unknown,no
47,divorced,107,no,unknown,no
39,divorced,-96,yes,telephone,no
47,married,581,no,cellular,no
57,married,402,no,unknown,no
52,married,555,no,cellular,no
45,married,67,no,cellular,no
42,married,72,no,cellular,no
32,married,1942,no,unknown,no
31,single,373,no,cellular,no
25,single,84,no,cellular,no
30,married,394,no,cellular,no
33,married,925,no,cellular,no
29,married,0,no,cellular,no
55,married,6690,no,cellular,no
51,married,4178,no,unknown,no
68,married,20723,no,cellular,no
29,single,887,no,cellular,no
35,married,598,no,cellular,no
38,married,1,no,cellular,no
39,divorced,4314,no,cellular,no
47,married,2155,no,unknown,no
22,single,760,no,telephone,no
44,married,1248,yes,cellular,no
38,single,5122,no,cellular,no
56,divorced,191,no,cellular,no
56,married,230,no,unknown,no
54,divorced,7010,no,cellular,no
39,married,1970,no,unknown,no
36,married,3935,yes,unknown,no
42,married,437,no,cellular,no
51,divorced,2323,yes,cellular,no
32,married,2213,no,cellular,no
31,married,84,yes,unknown,no
23,single,4545,no,cellular,no
21,single,200,no,unknown,no
45,single,206,no,unknown,no
51,married,2937,no,telephone,no
36,single,221,no,cellular,no
56,married,1521,yes,cellular,no
41,married,102,yes,unknown,no
57,married,519,no,unknown,no
55,married,660,no,unknown,no
34,divorced,500,no,unknown,no
32,married,1661,no,cellular,no
41,single,961,no,unknown,no
32,divorced,-273,no,cellular,no
53,married,7067,no,unknown,no
43,married,285,no,cellular,no
27,married,221,yes,cellular,no
48,single,479,no,unknown,no
33,single,1595,no,unknown,no
41,married,65,no,unknown,no
33,married,640,no,cellular,no
25,single,490,no,cellular,no
38,married,1440,no,cellular,no
43,married,918,no,unknown,no
56,single,6507,yes,cellular,no
28,married,4,no,unknown,no
52,married,2289,yes,cellular,no
32,single,131,no,unknown,no
33,single,1852,no,telephone,no
31,single,-749,yes,cellular,no
54,married,719,no,cellular,no
36,married,4613,no,cellular,no
40,single,664,no,cellular,no
32,single,291,no,telephone,no
27,single,24,no,cellular,no
42,single,823,no,cellular,no
30,married,1235,no,cellular,no
43,single,1195,no,unknown,no
44,married,21,no,cellular,no
46,married,363,no,cellular,no
36,single,0,no,unknown,no
44,single,0,no,cellular,no
30,single,136,no,unknown,no
34,single,846,no,cellular,no
20,single,0,no,cellular,no
31,married,505,no,cellular,no
34,married,3986,no,cellular,no
27,single,11862,no,telephone,no
47,married,145,yes,unknown,no
56,divorced,2037,no,cellular,no
45,divorced,441,no,cellular,no
35,married,105,no,unknown,no
32,married,465,no,cellular,no
44,married,320,yes,cellular,no
38,married,-762,yes,unknown,no
32,single,316,no,cellular,no
58,married,903,no,cellular,no
35,single,123,no,unknown,no
40,married,273,no,unknown,no
36,married,1345,no,unknown,no
52,married,1027,no,cellular,no
35,single,1855,no,unknown,no
38,single,1315,no,unknown,no
43,married,59,no,cellular,no
43,married,2682,no,cellular,no
35,married,2682,no,cellular,no
40,married,3164,no,cellular,no
49,divorced,342,yes,cellular,no
35,single,1742,no,cellular,no
42,divorced,-106,no,unknown,no
29,single,67,no,cellular,no
26,single,430,no,cellular,no
44,single,-234,yes,cellular,no
29,single,0,no,cellular,no
36,married,-206,no,unknown,no
30,single,656,yes,unknown,no
52,married,603,yes,unknown,no
55,married,1102,no,unknown,no
30,single,117,no,cellular,no
29,single,-13,no,cellular,no
27,single,1993,no,cellular,no
58,divorced,5920,no,cellular,no
33,married,881,no,unknown,no
48,married,0,no,cellular,no
39,married,953,no,cellular,no
55,married,781,no,cellular,no
40,single,1530,no,cellular,no
33,single,2667,no,cellular,no
56,married,5310,no,unknown,no
42,married,1468,no,unknown,no
43,married,0,no,cellular,no
41,married,144,no,cellular,no
58,single,247,yes,unknown,no
29,married,258,no,unknown,no
38,married,595,no,cellular,no
49,divorced,259,no,unknown,no
55,married,2408,no,telephone,no
53,married,1356,no,cellular,no
56,married,292,no,unknown,no
31,single,2384,no,cellular,no
29,single,307,no,cellular,no
48,married,292,yes,cellular,no
43,married,3131,no,unknown,no
29,married,0,no,unknown,no
39,single,2258,no,cellular,no
53,married,1348,yes,cellular,no
48,married,741,no,cellular,no
34,married,0,no,cellular,no
52,single,741,no,cellular,no
30,married,521,no,cellular,no
45,married,5315,yes,cellular,no
54,married,1660,no,cellular,no
44,married,163,no,cellular,no
35,married,1163,no,unknown,no
34,single,122,no,unknown,no
22,single,1,no,telephone,no
65,married,493,no,cellular,no
49,married,0,no,cellular,no
38,single,715,no,cellular,no
28,single,558,no,cellular,no
33,married,16992,no,unknown,no
34,married,179,no,cellular,no
26,single,198,no,cellular,no
37,married,152,no,cellular,no
40,married,2805,no,cellular,no
28,single,6332,no,telephone,no
31,married,2420,no,cellular,no
42,married,580,no,cellular,no
34,divorced,259,no,cellular,no
34,married,-451,yes,cellular,no
53,married,261,no,cellular,no
55,married,323,yes,cellular,no
51,single,0,no,cellular,no
58,married,235,no,cellular,no
35,married,526,no,cellular,no
35,married,4366,no,unknown,no
31,married,0,yes,unknown,no
32,married,833,no,telephone,no
59,married,-13,no,cellular,no
50,divorced,405,no,cellular,no
37,married,3517,no,unknown,no
30,married,699,no,unknown,no
41,married,943,no,unknown,no
43,married,794,no,cellular,no
34,married,503,no,unknown,no
42,married,-700,no,unknown,no
33,married,644,no,cellular,no
26,single,335,no,telephone,no
32,single,719,no,unknown,no
41,married,-195,yes,cellular,no
49,divorced,972,no,cellular,no
51,married,5050,yes,unknown,no
43,married,232,yes,cellular,no
45,married,2406,yes,cellular,no
42,married,324,no,cellular,no
37,married,168,no,cellular,no
59,married,374,no,cellular,no
31,single,658,no,cellular,no
22,single,-1,no,unknown,no
30,single,280,no,telephone,no
52,divorced,0,no,cellular,no
50,married,0,no,cellular,no
34,married,2064,no,unknown,no
30,married,128,no,unknown,no
56,married,0,no,cellular,no
31,single,863,no,cellular,no
51,married,50,no,cellular,no
33,single,187,no,cellular,no
47,married,-614,no,unknown,no
46,married,841,no,unknown,no
44,divorced,206,no,cellular,no
51,married,984,no,telephone,no
39,single,201,yes,unknown,no
41,married,585,no,telephone,no
33,single,8514,no,cellular,no
31,married,728,yes,cellular,no
60,divorced,80,no,unknown,no
34,married,1246,no,unknown,no
58,married,818,no,cellular,no
36,single,1815,no,unknown,no
42,married,0,no,cellular,no
44,divorced,210,yes,unknown,no
31,married,71,no,cellular,no
51,married,1869,no,unknown,no
59,married,1040,no,telephone,no
33,married,920,no,cellular,no
47,married,668,no,cellular,no
43,divorced,36,no,cellular,no
44,married,-972,yes,unknown,no
29,single,382,no,unknown,no
30,married,-170,yes,unknown,no
43,married,5172,no,unknown,no
53,single,1,no,cellular,no
46,married,922,no,telephone,no
41,married,3016,no,cellular,no
44,married,0,no,cellular,no
38,married,1101,no,telephone,no
43,divorced,3578,no,cellular,no
41,married,0,yes,unknown,no
44,married,0,no,cellular,no
31,married,-190,yes,cellular,no
59,married,185,no,cellular,no
30,single,156,no,unknown,no
35,married,503,yes,unknown,no
57,married,485,no,cellular,no
53,divorced,392,no,cellular,no
35,married,625,no,cellular,no
49,married,468,no,cellular,no
41,married,280,no,cellular,no
40,married,181,no,unknown,no
57,married,1401,no,cellular,no
38,married,1349,no,unknown,no
49,married,5737,no,unknown,no
38,married,1187,yes,cellular,no
26,married,5231,yes,cellular,no
34,married,3185,no,unknown,no
58,married,3228,no,cellular,no
30,married,80,no,unknown,no
52,divorced,2800,no,unknown,no
30,single,10,no,cellular,no
52,married,331,no,cellular,no
34,married,223,yes,cellular,no
33,married,0,no,cellular,no
34,married,35,no,cellular,no
23,married,299,no,unknown,no
37,married,240,no,cellular,no
59,married,3534,no,cellular,no
42,married,223,no,cellular,no
50,divorced,-194,no,cellular,no
41,divorced,1545,yes,cellular,no
34,single,440,no,cellular,no
57,married,2538,yes,telephone,no
52,married,337,no,unknown,no
61,married,-492,yes,unknown,no
31,single,53,no,cellular,no
27,single,91,no,telephone,no
48,single,316,no,unknown,no
27,single,3196,no,cellular,no
37,married,2697,no,cellular,no
28,single,3,no,cellular,no
34,married,244,no,cellular,no
42,single,410,no,cellular,no
39,married,159,no,cellular,no
30,married,6432,no,cellular,no
35,married,-701,yes,cellular,no
43,single,24,no,cellular,no
33,married,296,no,cellular,no
24,single,1,no,cellular,no
39,married,1965,no,unknown,no
27,single,501,yes,telephone,no
50,married,3558,no,cellular,no
30,married,177,no,cellular,no
52,divorced,204,no,cellular,no
30,married,46,no,unknown,no
35,divorced,2047,no,cellular,no
36,single,810,no,unknown,no
39,single,1914,no,cellular,no
43,single,56831,no,unknown,no
43,single,386,no,cellular,no
46,married,469,no,cellular,no
33,married,69,yes,cellular,no
56,married,-124,no,unknown,no
60,married,600,no,cellular,no
48,married,3842,no,cellular,no
31,married,-720,yes,unknown,no
36,single,1127,no,cellular,no
24,single,423,no,unknown,no
27,married,-59,yes,cellular,no
36,married,0,yes,cellular,no
29,married,1489,no,unknown,no
42,married,0,no,cellular,no
44,married,1451,no,cellular,no
42,married,452,no,cellular,no
39,married,283,no,unknown,no
45,single,16,no,cellular,no
36,married,973,yes,unknown,no
34,married,1257,no,unknown,no
43,married,-1701,no,unknown,no
32,single,567,no,cellular,no
38,married,-1,no,cellular,no
29,married,3310,no,cellular,no
28,married,115,no,unknown,no
33,single,321,no,cellular,no
43,married,71,no,unknown,no
42,divorced,759,no,cellular,no
33,married,23,yes,cellular,no
32,single,3297,no,cellular,no
42,single,578,no,telephone,no
42,married,4279,no,cellular,no
29,single,234,no,cellular,no
27,single,1137,no,cellular,no
38,single,8669,no,telephone,no
45,married,488,no,telephone,no
32,single,1077,no,cellular,no
33,married,4790,no,cellular,no
48,married,256,no,unknown,no
53,married,974,no,unknown,no
23,single,231,no,cellular,no
41,married,196,no,unknown,no
41,single,2002,no,cellular,no
50,married,218,no,unknown,no
28,single,1011,no,cellular,no
54,divorced,2761,no,cellular,no
38,divorced,92,yes,unknown,no
27,married,10005,no,cellular,no
54,married,1168,no,telephone,no
28,single,168,no,cellular,no
32,single,1710,no,cellular,no
39,married,207,no,unknown,no
29,single,18,no,cellular,no
46,single,306,no,cellular,no
37,married,8,yes,cellular,no
30,married,-250,no,unknown,no
41,married,449,yes,cellular,no
39,married,1654,no,unknown,no
38,married,714,no,unknown,no
55,single,1498,no,cellular,no
29,single,695,no,unknown,no
36,single,-15,no,unknown,no
60,married,14,yes,cellular,no
43,divorced,-287,no,cellular,no
45,married,0,no,cellular,no
36,divorced,-978,no,cellular,no
53,married,0,no,cellular,no
41,married,20,no,unknown,no
51,married,700,no,cellular,no
34,married,-58,yes,unknown,no
29,single,841,no,cellular,no
35,single,951,no,cellular,no
40,married,-63,yes,cellular,no
26,single,641,no,cellular,no
32,single,195,no,cellular,no
31,married,11,no,cellular,no
39,single,120,no,unknown,no
30,married,450,yes,cellular,no
40,married,8379,no,unknown,no
32,married,206,no,unknown,no
46,single,1544,no,unknown,no
41,married,2990,no,unknown,no
35,single,866,no,cellular,no
40,single,1744,no,unknown,no
58,married,-382,no,telephone,no
48,married,214,yes,cellular,no
37,single,147,no,unknown,no
59,divorced,81,no,cellular,no
33,married,202,no,cellular,no
36,married,1314,no,cellular,no
40,married,-60,no,cellular,no
53,single,0,no,cellular,no
32,divorced,-331,yes,unknown,no
32,married,1504,no,cellular,no
43,divorced,2363,no,cellular,no
30,single,773,yes,unknown,no
31,married,941,no,cellular,no
35,single,2116,no,cellular,no
39,married,-971,yes,unknown,no
57,married,5,no,cellular,no
33,divorced,454,yes,cellular,no
35,married,53,no,cellular,no
53,married,2578,no,cellular,no
50,married,854,no,cellular,no
46,married,16397,no,cellular,no
35,single,687,no,unknown,no
56,married,1894,no,unknown,no
54,divorced,0,yes,cellular,no
56,married,1150,yes,cellular,no
43,married,136,no,cellular,no
40,married,7313,no,cellular,no
38,married,-239,no,unknown,no
43,married,182,no,cellular,no
46,married,1590,no,cellular,no
29,married,-565,no,unknown,no
33,single,930,no,cellular,no
49,married,1091,no,telephone,no
53,divorced,640,no,cellular,no
54,single,767,no,unknown,no
33,married,480,no,cellular,no
39,married,1363,no,cellular,no
38,single,446,no,unknown,no
49,married,167,yes,cellular,no
33,married,0,no,cellular,no
59,married,4196,no,telephone,no
35,married,725,no,cellular,no
40,married,1716,no,cellular,no
31,single,-45,no,unknown,no
35,married,410,no,cellular,no
42,married,-97,no,cellular,no
55,married,12159,no,cellular,no
33,married,395,no,unknown,no
31,single,969,no,cellular,no
30,single,86,no,unknown,no
30,single,395,no,cellular,no
37,married,0,no,cellular,no
30,single,0,no,cellular,no
47,married,829,yes,unknown,no
41,married,-15,no,cellular,no
44,married,135,no,cellular,no
59,married,1585,no,telephone,no
29,married,-910,no,cellular,no
51,married,8806,no,unknown,no
32,married,43,no,unknown,no
36,married,136,no,unknown,no
30,married,1195,no,cellular,no
34,married,11219,no,cellular,no
42,married,2003,no,cellular,no
37,married,494,no,cellular,no
42,single,419,no,cellular,no
31,married,-82,no,cellular,no
34,single,64,no,cellular,no
32,married,14522,no,cellular,no
46,divorced,3455,no,unknown,no
32,married,1076,no,unknown,no
37,single,-261,yes,cellular,no
39,married,309,no,cellular,no
37,single,655,yes,cellular,no
32,married,102,no,cellular,no
41,married,213,no,unknown,no
50,married,202,no,cellular,no
57,married,0,no,cellular,no
37,single,22,no,cellular,no
56,divorced,179,no,cellular,no
37,married,4769,no,cellular,no
32,married,-6,no,cellular,no
30,single,19358,no,cellular,no
27,single,5563,no,unknown,no
36,married,6641,no,cellular,no
34,single,747,no,cellular,no
53,married,49,no,unknown,no
58,married,287,no,cellular,no
31,single,437,yes,unknown,no
38,married,1313,no,unknown,no
32,single,597,yes,cellular,no
31,married,418,yes,cellular,no
59,divorced,-41,yes,unknown,no
41,married,449,no,cellular,no
33,married,3572,no,cellular,no
52,married,2428,no,cellular,no
36,married,177,no,unknown,no
37,married,80,no,cellular,no
39,single,1048,no,cellular,no
36,married,3874,no,cellular,no
30,married,5381,no,cellular,no
32,single,17,no,cellular,no
